raceId,lap,leaderGap,driverId,drivername
1064,25,9.52,854,Mick Schumacher
1064,26,5.54,854,Mick Schumacher
1064,27,3.427,854,Mick Schumacher
1064,28,3.312,854,Mick Schumacher
1064,29,2.399,854,Mick Schumacher
1064,30,9.775,854,Mick Schumacher
1064,31,26.792,854,Mick Schumacher
1064,32,1.583,854,Mick Schumacher
1064,33,2.37,854,Mick Schumacher
1064,34,2.333,854,Mick Schumacher
1064,35,2.589,854,Mick Schumacher
1064,36,1.212,854,Mick Schumacher
1064,37,2.199,854,Mick Schumacher
1064,38,1.737,854,Mick Schumacher
1064,39,2.186,854,Mick Schumacher
1064,40,1.246,854,Mick Schumacher
1064,41,3.747,854,Mick Schumacher
1064,42,3.228,854,Mick Schumacher
1064,43,3.354,854,Mick Schumacher
1064,44,5.401,854,Mick Schumacher
1064,45,2.313,854,Mick Schumacher
1064,46,2.331,854,Mick Schumacher
1064,47,4.829,854,Mick Schumacher
1064,48,3.697,854,Mick Schumacher
1064,49,3.574,854,Mick Schumacher
1064,50,3.297,854,Mick Schumacher
1064,51,2.969,854,Mick Schumacher
1064,52,2.647,854,Mick Schumacher
1064,53,2.695,854,Mick Schumacher
1064,54,4.633,854,Mick Schumacher
1064,55,2.764,854,Mick Schumacher
1064,56,4.243,854,Mick Schumacher
1064,57,3.21,854,Mick Schumacher
1064,58,3.077,854,Mick Schumacher
1064,59,3.191,854,Mick Schumacher
1064,60,11.889,854,Mick Schumacher
1064,61,8.204,854,Mick Schumacher
1064,62,3.287,854,Mick Schumacher
1064,63,3.149,854,Mick Schumacher
1064,64,3.462,854,Mick Schumacher
1064,65,2.9,854,Mick Schumacher
1064,66,2.669,854,Mick Schumacher
1064,67,4.656,854,Mick Schumacher
1064,68,2.976,854,Mick Schumacher
1064,69,5.176,854,Mick Schumacher
1064,70,,854,Mick Schumacher
1064,71,,854,Mick Schumacher
1064,72,,854,Mick Schumacher
